BIOCHEMICAL,PATHWAY,ChemRICHClass,PUBCHEM,INCHIKEY,PLATFORM,MASS,RI
pantoprazole,xenobiotics,2-Pyridinylmethylsulfinylbenzimidazoles,4679,IQPSEEYGBUAQFF-UHFFFAOYSA-N,lc/ms neg,382.06785,4398
pantothenate,cofactors and vitamins,Imides,988,GHOKWGTUZJEAQD-ZETCQYMHSA-N,lc/ms neg,218.10339,1498.7
pantothenate (vitamin b5),cofactors and vitamins,Imides,6613,GHOKWGTUZJEAQD-ZETCQYMHSA-N,lc/ms neg,218.1034,1498.7
pantothenate and coa metabolism,,,,,lc/ms neg esi,218.10339,1498.7
pantothete,cofactors and vitamins,,,,lc/ms neg,218.10339,1498.7
paraxanthine,xenobiotics,Xanthines,4687,QUNWUDVFRNGTCO-UHFFFAOYSA-N,lc/ms neg,179.0575,2279
paroxetine,xenobiotics,Piperidines,43815,AHOUBRCZNHFOSL-YOEHRIQHSA-N,lc/ms pos late,330.15,963
pc(12:0/16:1),phosphatidylcholine,PC,,,dms-ms,,
pc(12:0/18:1),phosphatidylcholine,PC,24778575,LPUZRKCOBURCPA-UAIAYBLDSA-N,dms-ms,,
pc(12:0/18:2),phosphatidylcholine,PC,,,dms-ms,,
pc(12:0/18:3),phosphatidylcholine,,,,dms-ms,,
pc(12:0/20:1),phosphatidylcholine,,,,dms-ms,,
pc(12:0/20:4),phosphatidylcholine,,,,dms-ms,,
pc(12:0/20:5),phosphatidylcholine,,,,dms-ms,,
pc(12:0/22:4),phosphatidylcholine,,,,dms-ms,,
pc(12:0/22:5),phosphatidylcholine,,,,dms-ms,,
pc(12:0/22:6),phosphatidylcholine,,,,dms-ms,,
pc(14:0/14:0),phosphatidylcholine,PC,5459377,CITHEXJVPOWHKC-UUWRZZSWSA-N,dms-ms,,
pc(14:0/14:1),phosphatidylcholine,,,,dms-ms,,
pc(14:0/16:1),phosphatidylcholine,PC,24778615,XGGMHQYOVYWRLV-IZNHTBNISA-N,dms-ms,,
pc(14:0/18:1),phosphatidylcholine,PC,24778620,NXASLICYTANYBI-OQHNRNOKSA-N,dms-ms,,
pc(14:0/18:2),phosphatidylcholine,PC,24778624,IWXJKHSPEQSQMD-GMGFYYQASA-N,dms-ms,,
pc(14:0/18:3),phosphatidylcholine,PC,24778625,AGQKQQAJRFTOGL-XPTMXNASSA-N,dms-ms,,
pc(14:0/20:1),phosphatidylcholine,,,,dms-ms,,
pc(14:0/20:2),phosphatidylcholine,PC,52922228,IRYMXEVDAKMFIF-YBLKGUNISA-N,dms-ms,,
pc(14:0/20:3),phosphatidylcholine,PC,,,dms-ms,,
pc(14:0/20:4),phosphatidylcholine,PC,24778634,SRQSAJRUMDQMMS-NLDJLLEISA-N,dms-ms,,
pc(14:0/20:5),phosphatidylcholine,PC,24778635,WCNDCUHEAPXSRE-HXAAYVMLSA-N,dms-ms,,
pc(14:0/22:1),,,,,dms-ms,,
pc(14:0/22:4),phosphatidylcholine,PC,52922238,UDOCLKXJVMJFLD-CCHOKCMJSA-N,dms-ms,,
pc(14:0/22:5),phosphatidylcholine,PC,,,dms-ms,,
pc(14:0/22:6),phosphatidylcholine,PC,24778639,HAIPHKFLSXSDAN-BLOCXYQCSA-N,dms-ms,,
pc(15:0/14:1),phosphatidylcholine,,,,dms-ms,,
pc(15:0/16:1),phosphatidylcholine,PC,24778657,QFVHCMLUKNHDSH-WTWBAFHPSA-N,dms-ms,,
pc(15:0/18:1),phosphatidylcholine,PC,,,dms-ms,,
pc(15:0/18:2),phosphatidylcholine,PC,24778664,DGBYUHHIADYUMU-UESLNCBNSA-N,dms-ms,,
pc(15:0/18:3),phosphatidylcholine,,,,dms-ms,,
pc(15:0/20:3),phosphatidylcholine,PC,52922386,CCDOGHPPPHKSTI-BUGIDYBZSA-N,dms-ms,,
pc(15:0/20:4),phosphatidylcholine,PC,52922330,ZSWHHKKYMMYPPD-MSZSINMWSA-N,dms-ms,,
pc(15:0/20:5),phosphatidylcholine,PC,52922332,UJMUDAMKHIWLCZ-OTHSKKDYSA-N,dms-ms,,
pc(15:0/22:4),phosphatidylcholine,,,,dms-ms,,
pc(15:0/22:5),phosphatidylcholine,PC,52922509,QCLMKIDSCGHEET-GAMJNFEKSA-N,dms-ms,,
pc(15:0/22:6),phosphatidylcholine,PC,,,dms-ms,,
pc(16:0/12:0),phosphatidylcholine,PC,10676014,OVRJLLUJKRFEBG-UUWRZZSWSA-N,dms-ms,,
pc(16:0/14:0),phosphatidylcholine,PC,24778679,UIXXHROAQSBBOV-PSXMRANNSA-N,dms-ms,,
pc(16:0/14:1),phosphatidylcholine,PC,,,dms-ms,,
pc(16:0/16:0),phosphatidylcholine,PC,452110,KILNVBDSWZSGLL-KXQOOQHDSA-N,dms-ms,,
pc(16:0/16:1),phosphatidylcholine,PC,6443788,QIBZFHLFHCIUOT-NPBIGWJUSA-N,dms-ms,,
pc(16:0/18:0),phosphatidylcholine,PC,24778686,PZNPLUBHRSSFHT-RRHRGVEJSA-N,dms-ms,,
pc(16:0/18:1),phosphatidylcholine,PC,,,dms-ms,,
pc(16:0/18:2),phosphatidylcholine,PC,16213884,NVWYLRLKCCCUBZ-UOBGCCIWSA-N,dms-ms,,
pc(16:0/18:3),phosphatidylcholine,PC,52922599,RHYONYKZQNAHFM-RLSXRTNESA-N,dms-ms,,
pc(16:0/18:4),phosphatidylcholine,PC,24778703,USCDCOXUROEQQA-ZPWYYLPXSA-N,dms-ms,,
pc(16:0/20:1),phosphatidylcholine,PC,52922418,MZZHKIPFYPOYKP-NYJULOOZSA-N,dms-ms,,
pc(16:0/20:2),phosphatidylcholine,PC,52922420,ZRTZULWIAWDUBY-UXSLIEDSSA-N,dms-ms,,
pc(16:0/20:3),phosphatidylcholine,PC,24778716,SRIGHEHXEGELQJ-GDRFEWIRSA-N,dms-ms,,
pc(16:0/20:4),phosphatidylcholine,PC,10747814,IIZPXYDJLKNOIY-JXPKJXOSSA-N,dms-ms,,
pc(16:0/20:5),phosphatidylcholine,PC,24778723,KLTHQSWIRFFBRI-CPFPVJFHSA-N,dms-ms,,
pc(16:0/22:1),phosphatidylcholine,PC,24778728,BBIXKOPOMMUIOM-UIJSWADASA-N,dms-ms,,
pc(16:0/22:2),phosphatidylcholine,,,,dms-ms,,
pc(16:0/22:4),phosphatidylcholine,PC,24778732,IRWRFKUTKSUFST-MDYGELLQSA-N,dms-ms,,
pc(16:0/22:5),phosphatidylcholine,PC,24778862,MWXAIAMSOXOQJK-JIXVGTEKSA-N,dms-ms,,
pc(16:0/22:6),phosphatidylcholine,PC,6506479,IESVDEZGAHUQJU-ZLBXKVHBSA-N,dms-ms,,
pc(17:0/14:1),phosphatidylcholine,PC,24778520,PLMJQEBGYPYWCL-IEHWZJNJSA-N,dms-ms,,
pc(17:0/16:1),phosphatidylcholine,PC,24778684,ASFWPRURQHKRSL-DJEJVYNPSA-N,dms-ms,,
pc(17:0/18:1),phosphatidylcholine,PC,24778787,SXNXGNVZTLZDHE-IYEJTHTFSA-N,dms-ms,,
pc(17:0/18:2),phosphatidylcholine,PC,,,dms-ms,,
pc(17:0/18:3),phosphatidylcholine,PC,10373012,JWRXJXZFMNQZBD-CAPSFDDTSA-N,dms-ms,,
pc(17:0/20:3),phosphatidylcholine,PC,,,dms-ms,,
pc(17:0/20:4),phosphatidylcholine,PC,24778518,MHUZXLUKTLNHIX-GUNPMBPGSA-N,dms-ms,,
pc(17:0/20:5),phosphatidylcholine,PC,52923345,PZBPCIFDDNEJPI-XDVKMYATSA-N,dms-ms,,
pc(17:0/22:4),phosphatidylcholine,PC,,,dms-ms,,
pc(17:0/22:5),phosphatidylcholine,PC,24778794,ZVSXKJXCODHGBN-BETHSQCDSA-N,dms-ms,,
pc(17:0/22:6),phosphatidylcholine,PC,24778795,KSRURLYJRNYEOH-SHHFQLSYSA-N,dms-ms,,
pc(18:0/12:0),phosphatidylcholine,PC,24778808,BRNGDJBMPAYDPP-PSXMRANNSA-N,dms-ms,,
pc(18:0/14:0),phosphatidylcholine,PC,3082163,MZWGYEJOZNRLQE-KXQOOQHDSA-N,dms-ms,,
pc(18:0/14:1),phosphatidylcholine,,,,dms-ms,,
pc(18:0/16:1),phosphatidylcholine,PC,24778811,QRSPNOMDLRZDPG-QCFYSATCSA-N,dms-ms,,
pc(18:0/18:0),phosphatidylcholine,PC,94190,NRJAVPSFFCBXDT-HUESYALOSA-N,dms-ms,,
pc(18:0/18:1),phosphatidylcholine,PC,,,dms-ms,,
pc(18:0/18:2),phosphatidylcholine,PC,52923009,CUGOEPUQEAHPFO-GNGICMBHSA-N,dms-ms,,
pc(18:0/18:3),phosphatidylcholine,PC,24778715,XMZFUVYOYPLVOA-VLHUWQDUSA-N,dms-ms,,
pc(18:0/18:4),phosphatidylcholine,PC,24778833,MGIFJPVLDQAGPZ-ROBDCESFSA-N,dms-ms,,
pc(18:0/20:0),phosphatidylcholine,PC,24778840,ZNSGCWMTNLBFEQ-USYZEHPZSA-N,dms-ms,,
pc(18:0/20:1),phosphatidylcholine,PC,,,dms-ms,,
pc(18:0/20:2),phosphatidylcholine,PC,24778849,FWAJKMGKERWLFE-GMCQBSKYSA-N,dms-ms,,
pc(18:0/20:3),phosphatidylcholine,PC,24778854,CXHPMDBXIXXMJY-RSQXMHELSA-N,dms-ms,,
pc(18:0/20:4),phosphatidylcholine,PC,52923291,DNYKSJQVBCVGOF-LCKGXUDJSA-N,dms-ms,,
pc(18:0/20:5),phosphatidylcholine,PC,52922475,XJISBSFDFOVVHI-QIOBQPIHSA-N,dms-ms,,
pc(18:0/22:1),phosphatidylcholine,,,,dms-ms,,
pc(18:0/22:2),phosphatidylcholine,,,,dms-ms,,
pc(18:0/22:4),phosphatidylcholine,PC,24778868,AXZGUCXCTZMPTR-UVGACIQRSA-N,dms-ms,,
pc(18:0/22:5),phosphatidylcholine,PC,52923365,GLPAGCOJQYNMCC-NEEAVLKMSA-N,dms-ms,,
pc(18:0/22:6),phosphatidylcholine,PC,24778900,FAUYAENFVCNTAL-PFFNLMTBSA-N,dms-ms,,
pc(18:1/14:1),phosphatidylcholine,,,,dms-ms,,
pc(18:1/16:1),phosphatidylcholine,PC,24778935,QJZAWHQVXYMEQR-RWGOWQMXSA-N,dms-ms,,
pc(18:1/18:1),phosphatidylcholine,PC,10350317,SNKAWJBJQDLSFF-YEUCEMRASA-N,dms-ms,,
pc(18:1/18:2),phosphatidylcholine,PC,24778716,SRIGHEHXEGELQJ-GDRFEWIRSA-N,dms-ms,,
pc(18:1/18:3),phosphatidylcholine,PC,24778941,FVQGNFUBHWGFCY-HJOYQDMMSA-N,dms-ms,,
pc(18:1/18:4),,,,,dms-ms,,
pc(18:1/20:1),phosphatidylcholine,PC,24778897,AJYXDMLIYIHUFX-ZLSPUOOPSA-N,dms-ms,,
pc(18:1/20:2),phosphatidylcholine,PC,24778856,UIZSCWYWQVXNRL-JUGVZLPZSA-N,dms-ms,,
pc(18:1/20:3),phosphatidylcholine,PC,24778947,APIPSPZJMLSCBO-NRTPYZNRSA-N,dms-ms,,
pc(18:1/20:4),phosphatidylcholine,PC,24778948,ZAYXPDDGEIJGGW-VSDNDEBUSA-N,dms-ms,,
pc(18:1/20:5),phosphatidylcholine,PC,24778898,BLXFIBZJVTVAKI-BLPZMAMRSA-N,dms-ms,,
pc(18:1/22:1),phosphatidylcholine,,,,dms-ms,,
pc(18:1/22:2),phosphatidylcholine,,,,dms-ms,,
pc(18:1/22:4),phosphatidylcholine,PC,,,dms-ms,,
pc(18:1/22:5),phosphatidylcholine,PC,24778900,FYVNIFOYDIIODX-KNKJIUSSSA-N,dms-ms,,
pc(18:1/22:6),phosphatidylcholine,PC,24778901,ZEAKXAXFIRHBSN-WDYLLCCDSA-N,dms-ms,,
pc(18:2/14:1),phosphatidylcholine,,,,gc-fid,,
pc(18:2/16:1),phosphatidylcholine,PC,52922719,PPCVNZFMCABQCL-KXESGEQTSA-N,dms-ms,,
pc(18:2/18:2),phosphatidylcholine,PC,,,dms-ms,,
pc(18:2/18:3),phosphatidylcholine,PC,53479065,YZVMADINWPHQBY-HVRDEFPWSA-N,dms-ms,,
pc(18:2/20:1),phosphatidylcholine,PC,24778978,VQHXLFJRJYRJKV-IIRKCDRKSA-N,dms-ms,,
pc(18:2/20:2),phosphatidylcholine,PC,52922743,ORELBRKCYWQHTL-JEHIXBSSSA-N,dms-ms,,
pc(18:2/20:3),phosphatidylcholine,PC,,,dms-ms,,
pc(18:2/20:4),phosphatidylcholine,PC,24778979,ZZSZQATYGVHNLZ-PUMLCSCDSA-N,dms-ms,,
pc(18:2/20:5),phosphatidylcholine,PC,,,dms-ms,,
pc(18:2/22:1),phosphatidylcholine,,,,dms-ms,,
pc(18:2/22:2),phosphatidylcholine,,,,dms-ms,,
pc(18:2/22:4),phosphatidylcholine,PC,52922757,PNFUIOJRSUFFPH-VYFLHTJVSA-N,dms-ms,,
pc(18:2/22:5),phosphatidylcholine,PC,24778982,BPUROMFCPFGBOT-ZEGPSQTJSA-N,dms-ms,,
pc(18:2/22:6),phosphatidylcholine,PC,24778983,FCTKCFNDGVBOBD-YZXVGOFNSA-N,dms-ms,,
pc(20:0/14:1),phosphatidylcholine,PC,52923053,HUTFJQFEXOTHFG-LLVYEJTBSA-N,dms-ms,,
pc(20:0/16:1),phosphatidylcholine,PC,52923059,VIOCEOKULYHXNJ-HTDYWKJCSA-N,dms-ms,,
pc(20:0/18:1),phosphatidylcholine,PC,24778643,GIPZQCAVEQRWOM-IKJFKDIMSA-N,dms-ms,,
pc(20:0/18:2),phosphatidylcholine,PC,24779263,KXXLFCAPKGRXBT-FMJYHZMHSA-N,dms-ms,,
pc(20:0/18:3),phosphatidylcholine,PC,,,dms-ms,,
pc(20:0/20:1),phosphatidylcholine,,,,dms-ms,,
pc(20:0/20:2),phosphatidylcholine,PC,24779046,DGKXFLANAYRYMU-BYZVZMPQSA-N,dms-ms,,
pc(20:0/20:3),phosphatidylcholine,PC,24779047,REABNEVSLLNWCN-NEUZZYPFSA-N,dms-ms,,
pc(20:0/20:4),phosphatidylcholine,PC,24779048,UAVRPIXHIHJERN-CBTSKTMBSA-N,dms-ms,,
pc(20:0/20:5),,PC,52923079,GQQALHZKRGXRTO-AEMURDCYSA-N,dms-ms,,
pc(20:0/22:4),phosphatidylcholine,,,,dms-ms,,
pc(20:0/22:5),phosphatidylcholine,PC,24779052,SGYNBRXEOXADHS-CIUHTZMDSA-N,dms-ms,,
pc(20:0/22:6),phosphatidylcholine,PC,24779053,WAFWSBFKIPCFOF-ZDAJSWCOSA-N,dms-ms,,
p-cresol,xenobiotics,Phenols,2879,IWDCLRJOBJJRNH-UHFFFAOYSA-N,lc/ms neg,107.0502,4154
p-cresol glucuronide,amino acid,Glucuronates,154035,JPAUCQAJHLSMQW-XPORZQOISA-N,lc/ms neg,283.08232,2420
p-cresol glucuronide*,amino acid,Glucuronates,154035,JPAUCQAJHLSMQW-XPORZQOISA-N,lc/ms neg,283.0823,2420
p-cresol sulfate,xenobiotics,Phenols,4615423,WGNAKZGUSRVWRH-UHFFFAOYSA-N,lc/ms neg,187.00705,2890
p-cresol sulfate<u+5bf9><u+7532><u+915a><u+786b><u+9178><u+76d0>,,,,,lc/ms neg,187.00705,2890
p-cresol-glucuronide,amino acid,Glucuronates,154035,JPAUCQAJHLSMQW-XPORZQOISA-N,lc/ms neg,283.08232,2420
p-cresol-glucuronide*,amino acid,Glucuronates,154035,JPAUCQAJHLSMQW-XPORZQOISA-N,lc/ms neg,283.08232,2420
pe(14:0/18:1),phosphatidylethanolamine,PE,52924944,QZGYPUQNTDWNBR-XHYHITGYSA-N,dms-ms,,
pe(14:0/18:2),phosphatidylethanolamine,PE,,,dms-ms,,
pe(14:0/18:3),,,,,dms-ms,,
pe(14:0/20:1),,,,,dms-ms,,
pe(14:0/20:3),phosphatidylethanolamine,,,,dms-ms,,
pe(14:0/20:4),phosphatidylethanolamine,PE,52924417,CRKRLIRLVPHMPG-BVEGXQDJSA-N,dms-ms,,
pe(14:0/20:5),,,,,dms-ms,,
pe(14:0/22:4),phosphatidylethanolamine,,,,dms-ms,,
pe(14:0/22:5),phosphatidylethanolamine,,,,dms-ms,,
pe(14:0/22:6),phosphatidylethanolamine,,,,dms-ms,,
pe(15:0/14:1),phosphatidylethanolamine,,,,dms-ms,,
pe(15:0/16:1),,,,,dms-ms,,
pe(15:0/18:1),phosphatidylethanolamine,,,,dms-ms,,
pe(15:0/18:2),,,,,dms-ms,,
pe(15:0/20:2),phosphatidylethanolamine,,,,dms-ms,,
pe(15:0/20:4),phosphatidylethanolamine,,,,dms-ms,,
pe(15:0/22:4),phosphatidylethanolamine,,,,gc-fid,,
pe(15:0/22:5),phosphatidylethanolamine,,,,dms-ms,,
pe(15:0/22:6),phosphatidylethanolamine,,,,dms-ms,,
pe(16:0/14:0),phosphatidylethanolamine,PE,446670,MMLCPRRXWWDUCM-MGBGTMOVSA-N,dms-ms,,
pe(16:0/15:0),phosphatidylethanolamine,,,,dms-ms,,
pe(16:0/16:0),phosphatidylethanolamine,PE,445468,SLKDGVPOSSLUAI-PGUFJCEWSA-N,dms-ms,,
pe(16:0/16:1),phosphatidylethanolamine,PE,52924160,GVNQNKPKRJLYHA-SFENZSGWSA-N,dms-ms,,
pe(16:0/17:0),phosphatidylethanolamine,,,,dms-ms,,
pe(16:0/18:1),phosphatidylethanolamine,PE,9546726,LYJWNHGFGVVCAO-IEHWZJNJSA-N,dms-ms,,
pe(16:0/18:2),phosphatidylethanolamine,PE,9546747,HBZNVZIRJWODIB-NHCUFCNUSA-N,dms-ms,,
pe(16:0/18:3),phosphatidylethanolamine,PE,9546746,QONZHKTZKTUIMU-WSQRTPJYSA-N,dms-ms,,
pe(16:0/20:1),phosphatidylethanolamine,PE,9547010,CCIRMRKPMPEIFZ-WUOYJZDRSA-N,dms-ms,,
pe(16:0/20:2),phosphatidylethanolamine,PE,,,dms-ms,,
pe(16:0/20:3),phosphatidylethanolamine,PE,52924391,HVDYTORIBLUETE-AFCCUTSCSA-N,dms-ms,,
pe(16:0/20:4),phosphatidylethanolamine,PE,9546800,DRIVXEVMDWCWLI-CAQMIEAISA-N,dms-ms,,
pe(16:0/20:5),phosphatidylethanolamine,PE,52924345,UMXDTECRBMWOSU-GPWDKVOISA-N,dms-ms,,
pe(16:0/22:1),phosphatidylethanolamine,,,,dms-ms,,
pe(16:0/22:2),phosphatidylethanolamine,,,,dms-ms,,
pe(16:0/22:4),phosphatidylethanolamine,PE,9546817,SQGZFCFLUVPOSZ-IVQYLSTHSA-N,dms-ms,,
pe(16:0/22:5),phosphatidylethanolamine,PE,52924373,HDZVRBPBPCZCJG-XOSPZYHZSA-N,dms-ms,,
pe(16:0/22:6),phosphatidylethanolamine,PE,9546799,MPWUZHVZZKSTPV-MADBQMNMSA-N,dms-ms,,
pe(17:0/16:1),phosphatidylethanolamine,,,,dms-ms,,
pe(17:0/18:1),phosphatidylethanolamine,PE,52924167,DAZYZDVAACSMFA-DYFSFZQGSA-N,dms-ms,,
pe(17:0/18:2),phosphatidylethanolamine,PE,52924273,MLYDZMPNTAJTBN-VHQDNGOZSA-N,dms-ms,,
pe(17:0/18:3),,,,,dms-ms,,
pe(17:0/20:2),phosphatidylethanolamine,PE,,,dms-ms,,
pe(17:0/20:3),phosphatidylethanolamine,,,,dms-ms,,
pe(17:0/20:4),phosphatidylethanolamine,PE,5283493,PWFGSGJBCRORHV-DVHMRFIGSA-N,dms-ms,,
pe(17:0/20:5),phosphatidylethanolamine,,,,dms-ms,,
pe(17:0/22:1),phosphatidylethanolamine,,,,dms-ms,,
pe(17:0/22:2),phosphatidylethanolamine,,,,dms-ms,,
pe(17:0/22:4),phosphatidylethanolamine,PE,,,dms-ms,,
pe(17:0/22:5),phosphatidylethanolamine,PE,,,dms-ms,,
pe(17:0/22:6),phosphatidylethanolamine,PE,52924680,DYKBBAGYEWUJNS-MROTXZCHSA-N,dms-ms,,
pe(18:0/14:0),phosphatidylethanolamine,PE,447790,RFJQNULIDFTTLL-PGUFJCEWSA-N,dms-ms,,
pe(18:0/14:1),phosphatidylethanolamine,,,,dms-ms,,
pe(18:0/15:0),phosphatidylethanolamine,,,,dms-ms,,
pe(18:0/16:0),phosphatidylethanolamine,PE,445757,JRTZGTYHEHCHTM-DIPNUNPCSA-N,dms-ms,,
pe(18:0/16:1),phosphatidylethanolamine,PE,,XQWOAWVAWAXMKM-UHGNNPBBSA-N,dms-ms,,
pe(18:0/17:0),phosphatidylethanolamine,,,,dms-ms,,
pe(18:0/18:0),phosphatidylethanolamine,PE,447078,LVNGJLRDBYCPGB-LDLOPFEMSA-N,dms-ms,,
pe(18:0/18:1),phosphatidylethanolamine,PE,52924548,ZBKSDVGXOOCETO-QRMPNUHKSA-N,dms-ms,,
pe(18:0/18:2),phosphatidylethanolamine,PE,9546749,YDTWOEYVDRKKCR-KNERPIHHSA-N,dms-ms,,
pe(18:0/18:3),phosphatidylethanolamine,PE,52924391,HVDYTORIBLUETE-AFCCUTSCSA-N,dms-ms,,
pe(18:0/18:4),phosphatidylethanolamine,,,,dms-ms,,
pe(18:0/20:1),phosphatidylethanolamine,PE,9546841,DBYSGBYABPVNGO-HVLKLTLRSA-N,dms-ms,,
pe(18:0/20:2),phosphatidylethanolamine,PE,9546824,WYDGEVICLIVPEG-JMMITYAOSA-N,dms-ms,,
pe(18:0/20:3),phosphatidylethanolamine,PE,52924532,YNJVFWPRGKTZRJ-PEXXDJRISA-N,dms-ms,,
pe(18:0/20:4),phosphatidylethanolamine,PE,52924400,JDMYIRPBIXAKJM-HCEMQMAESA-N,dms-ms,,
pe(18:0/20:5),phosphatidylethanolamine,PE,52924373,HDZVRBPBPCZCJG-XOSPZYHZSA-N,dms-ms,,
pe(18:0/22:2),phosphatidylethanolamine,,,,dms-ms,,
pe(18:0/22:4),phosphatidylethanolamine,PE,,,dms-ms,,
pe(18:0/22:5),phosphatidylethanolamine,PE,53479611,DPRXQVIZBLENFV-NPQRSGSQSA-N,dms-ms,,
pe(18:0/22:6),phosphatidylethanolamine,PE,9546798,XYYHNDVKALDFHQ-OXHZBIAZSA-N,dms-ms,,
pe(18:1/14:1),phosphatidylethanolamine,PE,,,dms-ms,,
pe(18:1/16:1),phosphatidylethanolamine,PE,52924899,UIELPOKGTOHFNL-AVWHJSSGSA-N,dms-ms,,
pe(18:1/18:1),phosphatidylethanolamine,PE,9546757,MWRBNPKJOOWZPW-NYVOMTAGSA-N,dms-ms,,
pe(18:1/18:2),phosphatidylethanolamine,PE,9546753,GKAFCSRKMWFPSJ-RJXNKANHSA-N,dms-ms,,
pe(18:1/18:3),phosphatidylethanolamine,PE,,,dms-ms,,
pe(18:1/18:4),,,,,dms-ms,,
pe(18:1/20:1),phosphatidylethanolamine,PE,9546826,UITCASPZWUAJBW-HLHBCVTMSA-N,dms-ms,,
pe(18:1/20:2),phosphatidylethanolamine,PE,,,dms-ms,,
pe(18:1/20:3),phosphatidylethanolamine,PE,9546816,MQXKQCUGNLVKIN-CWEZSGEASA-N,dms-ms,,
pe(18:1/20:4),phosphatidylethanolamine,PE,52924373,HDZVRBPBPCZCJG-XOSPZYHZSA-N,dms-ms,,
pe(18:1/20:5),phosphatidylethanolamine,PE,52924893,LFGBKOUQHCWBQI-BZGLIJSBSA-N,dms-ms,,
pe(18:1/22:0),phosphatidylethanolamine,PE,9546859,JGMWJJBIUSDLBE-LKEIBTGGSA-N,dms-ms,,
pe(18:1/22:1),phosphatidylethanolamine,,,,dms-ms,,
pe(18:1/22:2),phosphatidylethanolamine,,,,dms-ms,,
pe(18:1/22:4),phosphatidylethanolamine,PE,,,dms-ms,,
pe(18:1/22:5),phosphatidylethanolamine,PE,52924682,GJTWCHYULIVCJN-PQKUWZMOSA-N,dms-ms,,
pe(18:1/22:6),phosphatidylethanolamine,PE,52922113,JZSZAGWWWKKXLO-RMEBTJIYSA-N,dms-ms,,
pe(18:2/14:1),phosphatidylethanolamine,PE,52924357,KNKLCYXFITTYGQ-CTBOXKONSA-N,dms-ms,,
pe(18:2/16:1),phosphatidylethanolamine,PE,52924360,LGHHSOARZMNIGJ-DFCPKGTFSA-N,dms-ms,,
pe(18:2/18:2),phosphatidylethanolamine,PE,,,dms-ms,,
pe(18:2/18:3),phosphatidylethanolamine,PE,52924345,UMXDTECRBMWOSU-GPWDKVOISA-N,dms-ms,,
pe(18:2/20:1),phosphatidylethanolamine,PE,52924371,HTGZPJYPNOSQPJ-IHDWCTMISA-N,dms-ms,,
pe(18:2/20:2),phosphatidylethanolamine,PE,,,dms-ms,,
pe(18:2/20:3),phosphatidylethanolamine,PE,,,dms-ms,,
pe(18:2/20:4),phosphatidylethanolamine,PE,52924893,LFGBKOUQHCWBQI-BZGLIJSBSA-N,dms-ms,,
pe(18:2/20:5),phosphatidylethanolamine,PE,,,dms-ms,,
pe(18:2/22:1),phosphatidylethanolamine,,,,dms-ms,,
pe(18:2/22:2),phosphatidylethanolamine,,,,dms-ms,,
pe(18:2/22:4),phosphatidylethanolamine,PE,52924379,FEABWDMFZNBFCT-KUVQHVNNSA-N,dms-ms,,
pe(18:2/22:5),phosphatidylethanolamine,PE,52924437,MVLZMUXUUBVMLJ-DCDOHNQYSA-N,dms-ms,,
pe(18:2/22:6),phosphatidylethanolamine,PE,,,dms-ms,,
pe(o-16:0/16:0),phosphatidylethanolamine,o-PE,52925038,NRMPAIZEDWJYJB-PSXMRANNSA-N,dms-ms,,
pe(o-16:0/16:1),phosphatidylethanolamine,,,,dms-ms,,
pe(o-16:0/18:0),phosphatidylethanolamine,,,,dms-ms,,
pe(o-16:0/18:1),phosphatidylethanolamine,o-PE,42607455,JJGMGPGKWYLISM-NPBIGWJUSA-N,dms-ms,,
pe(o-16:0/18:2),phosphatidylethanolamine,o-PE,,,dms-ms,,
pe(o-16:0/18:3),phosphatidylethanolamine,o-PE,,,dms-ms,,
pe(o-16:0/18:4),,,,,dms-ms,,
pe(o-16:0/20:1),phosphatidylethanolamine,,,,dms-ms,,
pe(o-16:0/20:2),phosphatidylethanolamine,,,,dms-ms,,
pe(o-16:0/20:3),phosphatidylethanolamine,o-PE,,,dms-ms,,
pe(o-16:0/20:4),phosphatidylethanolamine,o-PE,42607456,YGQNJBFCFNPRKR-FHXSHDTFSA-N,dms-ms,,
pe(o-16:0/20:5),phosphatidylethanolamine,o-PE,,,dms-ms,,
pe(o-16:0/22:1),phosphatidylethanolamine,,,,dms-ms,,
pe(o-16:0/22:2),phosphatidylethanolamine,,,,dms-ms,,
pe(o-16:0/22:4),phosphatidylethanolamine,o-PE,,,dms-ms,,
pe(o-16:0/22:5),phosphatidylethanolamine,o-PE,,,dms-ms,,
pe(o-16:0/22:6),phosphatidylethanolamine,o-PE,22833649,JJMPYAHUHHQAJB-FYOCAXJLSA-N,dms-ms,,
pe(o-18:0/16:0),phosphatidylethanolamine,o-PE,52925029,FENSRZKRANTRCP-KXQOOQHDSA-N,dms-ms,,
pe(o-18:0/16:1),phosphatidylethanolamine,o-PE,,,dms-ms,,
pe(o-18:0/18:0),phosphatidylethanolamine,o-PE,9547051,QCPADKHVNCTIOO-RRHRGVEJSA-N,dms-ms,,
pe(o-18:0/18:1),phosphatidylethanolamine,o-PE,52924982,CEVVUBCHWNKKNN-VDLQPGGRSA-N,dms-ms,,
pe(o-18:0/18:2),phosphatidylethanolamine,o-PE,52924983,WQEICMLVSDZVOZ-ZWSUCZCESA-N,dms-ms,,
pe(o-18:0/18:3),phosphatidylethanolamine,o-PE,,,dms-ms,,
pe(o-18:0/18:4),,,,,dms-ms,,
pe(o-18:0/20:1),phosphatidylethanolamine,,,,dms-ms,,
